,longitude,latitude,number
17111,-122.21,37.46,60816114004010
17112,-122.18,37.46,60816125001000
17113,-122.2,37.47,60816106012000
17114,-122.18,37.47,60816115003017
17115,-122.16,37.47,60816116001008
17116,-122.17,37.48,60816117004026
17117,-122.16,37.47,60816116001008
17118,-122.16,37.48,60816117004029
17119,-122.14,37.5,60816117004003
17120,-122.14,37.48,60816118001003
17121,-122.14,37.47,60816120021005
17122,-122.12,37.48,60816118001000
17123,-122.13,37.47,60816119021000
17124,-122.13,37.46,60816119022003
17125,-122.13,37.46,60816119022003
17126,-122.12,37.45,60855046011040
17127,-122.13,37.46,60816119022003
17128,-122.13,37.47,60816119021000
17129,-122.14,37.47,60816120021005
17130,-122.15,37.47,60816120011004
17131,-122.15,37.47,60816120011004
17132,-122.15,37.46,60816121011005
17133,-122.14,37.46,60816119013004
17134,-122.15,37.47,60816120011004
17135,-122.15,37.46,60816121011005
17136,-122.16,37.46,60816139002004
17137,-122.16,37.45,60855113021004
17138,-122.16,37.46,60816139002004
17139,-122.17,37.46,60816139005001
17140,-122.19,37.46,60816125002005
17141,-122.17,37.45,60816125003021
17142,-122.17,37.45,60816125003021
17143,-122.18,37.45,60816126002008
17144,-122.18,37.45,60816126002008
17145,-122.19,37.45,60816127002000
17146,-122.18,37.44,60816127001012
17147,-122.19,37.44,60816128001008
17148,-122.19,37.44,60816128001008
17149,-122.2,37.43,60816129004002
17150,-122.21,37.44,60816114002012
17151,-122.2,37.43,60816129004002
17152,-122.19,37.43,60855116091031
17153,-122.2,37.43,60816129004002
17154,-122.21,37.43,60816130001003
17155,-122.21,37.43,60816130001003
17156,-122.23,37.42,60816132001006
17157,-122.19,37.42,60816130002024
17158,-122.21,37.43,60816130001003
17159,-122.21,37.42,60816130002028
17160,-122.2,37.4,60816132001017
17161,-122.2,37.4,60816132001017
17162,-122.21,37.38,60816132002009
17163,-122.2,37.35,60816132004030
17164,-122.21,37.37,60816132004000
17165,-122.22,37.37,60816132004011
17166,-122.22,37.36,60816132004000
17167,-122.22,37.4,60816132001029
17168,-122.25,37.45,60816133001001
17169,-122.27,37.45,60816133001021
17170,-122.24,37.43,60816133002008
17171,-122.27,37.43,60816134002007
17172,-122.25,37.39,60816134003017
17173,-122.26,37.38,60816134003029
17174,-122.29,37.41,60816134002016
17175,-122.46,37.51,60816135023000
17176,-122.47,37.5,60816135024024
17177,-122.47,37.5,60816135024024
17178,-122.48,37.51,60816135021006
17179,-122.47,37.51,60816135021004
17180,-122.44,37.52,60816135012043
17181,-122.53,37.5,60819901000030
17182,-122.49,37.54,60816136001000
17183,-122.51,37.53,60816136001021
17184,-122.5,37.51,60816136003001
17185,-122.49,37.5,60816136003009
17186,-122.43,37.43,60816137012022
17187,-122.34,37.46,60816137021011
17188,-122.38,37.34,60816138002027
17189,-122.33,37.39,60816138002001
17190,-122.27,37.32,60816138003037
17191,-122.27,37.24,60816138004080
17192,-122.38,37.18,60816138001006
17193,-119.77,34.44,60830030052001
17194,-119.78,34.45,60830001012001
17195,-119.79,34.45,60830001012001
17196,-119.75,34.45,60830001021016
17197,-119.75,34.44,60830002022011
17198,-119.76,34.44,60830001023011
17199,-119.75,34.45,60830001021016
17200,-119.78,34.48,60830001031002
17201,-119.75,34.5,60830001032000
17202,-119.78,34.45,60830001012001
17203,-119.73,34.44,60830002011003
17204,-119.73,34.43,60830002012005
17205,-119.74,34.44,60830002021000
17206,-119.72,34.43,60830003022006
17207,-119.72,34.43,60830003022006
17208,-119.72,34.43,60830003022006
17209,-119.72,34.43,60830003022006
17210,-119.72,34.43,60830003022006
17211,-119.71,34.43,60830004004007
17212,-119.71,34.42,60830010023002
17213,-119.71,34.43,60830004004007
17214,-119.72,34.44,60830005022011
17215,-119.71,34.44,60830004002001
17216,-119.7,34.43,60830006004006
17217,-119.71,34.43,60830004004007
17218,-119.7,34.43,60830006004006
17219,-119.7,34.43,60830006004006
17220,-119.7,34.47,60830005011002
17221,-119.72,34.47,60830005012002
17222,-119.71,34.45,60830005011015
17223,-119.71,34.44,60830004002001
17224,-119.72,34.44,60830005022011
17225,-119.72,34.44,60830005022011
17226,-119.73,34.44,60830002011003
17227,-119.73,34.45,60830005012018
17228,-119.74,34.44,60830002021000
17229,-119.74,34.45,60830005026002
17230,-119.69,34.44,60830006001001
17231,-119.69,34.43,60830008012003
17232,-119.7,34.43,60830006004006
17233,-119.69,34.43,60830008012003
17234,-119.69,34.43,60830008012003
17235,-119.68,34.44,60830006003001
17236,-119.67,34.47,60830007002000
17237,-119.66,34.44,60830007003009
17238,-119.66,34.43,60830007004012
17239,-119.67,34.44,60830007001005
17240,-119.69,34.43,60830008012003
17241,-119.68,34.43,60830008013000
17242,-119.68,34.43,60830008013000
17243,-119.67,34.38,60839900000016
17244,-119.68,34.42,60830008051014
17245,-119.67,34.43,60830007001018
17246,-119.67,34.42,60830008051000
17247,-119.67,34.42,60830008051000
17248,-119.7,34.43,60830006004006
17249,-119.7,34.42,60830009003010
17250,-119.7,34.42,60830009003010
17251,-119.69,34.42,60830009001032
17252,-119.69,34.42,60830009001032
17253,-119.71,34.42,60830010023002
17254,-119.71,34.42,60830010023002
17255,-119.71,34.42,60830010023002
17256,-119.71,34.42,60830010023002
17257,-119.7,34.42,60830009003010
17258,-119.7,34.41,60830012063002
17259,-119.72,34.42,60830011013004
17260,-119.72,34.42,60830011013004
17261,-119.72,34.42,60830011013004
17262,-119.72,34.42,60830011013004
17263,-119.71,34.42,60830010023002
17264,-119.71,34.42,60830010023002
17265,-119.71,34.41,60830012032000
17266,-119.73,34.35,60839900000016
17267,-119.71,34.36,60839900000016
17268,-119.7,34.36,60839900000016
17269,-119.71,34.4,60830012082009
17270,-119.7,34.4,60830012082002
17271,-119.72,34.41,60830013083000
17272,-119.71,34.4,60830012082009
17273,-119.71,34.41,60830012032000
17274,-119.7,34.41,60830012063002
17275,-119.7,34.41,60830012063002
17276,-119.69,34.38,60839900000016
17277,-119.69,34.41,60830012061019
17278,-119.75,34.43,60830013062001
17279,-119.74,34.43,60830002022001
17280,-119.75,34.4,60839900000015
17281,-119.73,34.43,60830002012005
17282,-119.73,34.42,60830013073003
17283,-119.73,34.42,60830013073003
17284,-119.72,34.41,60830013083000
17285,-119.74,34.41,60830013074003
17286,-119.73,34.41,60830013074003
17287,-119.72,34.41,60830013083000
17288,-119.74,34.35,60839900000016
17289,-119.74,34.38,60839900000016
17290,-119.63,34.42,60830014031038
17291,-119.64,34.43,60830014041007
17292,-119.63,34.4,60839900000018
17293,-119.64,34.43,60830014041007
17294,-119.61,34.45,60830015001016
17295,-119.63,34.44,60830015003010
17296,-119.61,34.43,60830015002007
17297,-119.53,34.41,60830016011001
17298,-119.52,34.41,60830016012000
17299,-119.51,34.4,60830016013011
17300,-119.51,34.4,60830016013011
17301,-119.52,34.39,60830016042014
17302,-119.51,34.39,60830017041015
17303,-119.52,34.4,60830016043004
17304,-119.53,34.38,60839900000022
17305,-119.53,34.4,60830016042000
17306,-119.51,34.46,60830017061014
17307,-119.55,34.38,60839900000020
17308,-119.57,34.38,60839900000020
17309,-119.59,34.43,60830017064001
17310,-119.59,34.39,60839900000019
17311,-119.5,34.35,60839900000021
17312,-119.49,34.39,60830017041004
17313,-119.72,34.77,60830018001065
17314,-120.18,34.75,60830019111054
17315,-120.27,34.72,60830019112044
17316,-120.18,34.62,60830019123018
17317,-120.2,34.63,60830019121000
17318,-120.2,34.61,60830019122012
17319,-120.13,34.63,60830019091010
17320,-120.12,34.6,60830019084023
17321,-120.14,34.6,60830019092001
17322,-120.16,34.61,60830019092017
17323,-120.14,34.59,60830019102002
17324,-120.14,34.59,60830019102002
17325,-120.04,34.72,60830019051008
17326,-120.11,34.66,60830019052016
17327,-120.08,34.64,60830019053000
17328,-120.08,34.62,60830019081012
17329,-120.09,34.62,60830019082005
17330,-120.11,34.62,60830019083007
17331,-120.09,34.61,60830019082005
17332,-120.08,34.59,60830019084003
17333,-120.01,34.54,60830019071081
17334,-120.44,34.91,60830020111012
17335,-120.45,34.91,60830020112037
17336,-120.48,34.9,60830020112025
17337,-120.45,34.88,60830020132000
17338,-120.44,34.88,60830020121003
17339,-120.45,34.87,60830020131002
17340,-120.44,34.87,60830020122010
17341,-120.45,34.86,60830020123015
17342,-120.4,34.86,60830020053008
17343,-120.4,34.85,60830020052024
17344,-120.41,34.86,60830020052001
17345,-120.43,34.86,60830020051006
17346,-120.43,34.86,60830020051006
17347,-120.37,34.9,60830020062029
17348,-120.33,34.87,60830020061036
17349,-120.42,34.91,60830020143008
17350,-120.43,34.9,60830020153003
17351,-120.43,34.9,60830020153003
17352,-120.41,34.88,60830020081002
17353,-120.42,34.89,60830020081002
17354,-120.43,34.89,60830020084021
17355,-120.43,34.89,60830020084021
17356,-120.43,34.88,60830020083001
17357,-120.42,34.87,60830020091013
17358,-120.43,34.87,60830020093009
17359,-120.43,34.87,60830020093009
17360,-120.41,34.88,60830020081002
17361,-120.4,34.87,60830020102000
17362,-120.41,34.87,60830020103000
17363,-120.41,34.87,60830020103000
17364,-120.42,34.95,60830021012003
17365,-120.42,34.95,60830021012003
17366,-120.43,34.95,60830021011030
17367,-120.43,34.95,60830021011030
17368,-120.42,34.94,60830021022004
17369,-120.43,34.93,60830021032000
17370,-120.43,34.93,60830021032000
17371,-120.43,34.98,60830022101000
17372,-120.43,34.97,60830022092001
17373,-120.42,34.96,60830022061001
17374,-120.43,34.96,60830022061008
17375,-120.43,34.96,60830022061008
17376,-120.42,34.96,60830022061001
17377,-120.42,34.96,60830022061001
17378,-120.43,34.96,60830022061008
17379,-120.42,34.97,60830022103000
17380,-120.41,34.96,60830022113000
17381,-120.42,34.96,60830022061001
17382,-120.38,34.96,60790123023139
17383,-120.41,34.96,60830022113000
17384,-120.41,34.96,60830022113000
17385,-120.4,34.95,60830022114001
17386,-120.47,34.98,60830023071014
17387,-120.44,34.97,60830023101011
17388,-120.44,34.97,60830023101011
17389,-120.45,34.97,60830023092011
17390,-120.45,34.97,60830023092011
17391,-120.44,34.96,60830023042000
17392,-120.44,34.96,60830023042000
17393,-120.45,34.96,60830023043004
17394,-120.45,34.96,60830023043004
17395,-120.44,34.96,60830023042000
17396,-120.44,34.96,60830023042000
17397,-120.45,34.96,60830023043004
17398,-120.45,34.95,60830024081053
17399,-120.44,34.94,60830024051001
17400,-120.47,34.94,60830024101004
17401,-120.44,34.93,60830024102003
17402,-120.44,34.93,60830024102003
17403,-120.44,34.95,60830024081047
17404,-120.45,34.95,60830024081053
17405,-120.44,34.94,60830024051001
17406,-120.45,34.95,60830024081053
17407,-120.45,34.94,60830024052007
17408,-120.45,34.94,60830024052007
17409,-120.54,34.97,60830025031001
17410,-120.57,34.96,60830025041008
17411,-120.57,34.96,60830025041008
17412,-120.64,34.97,60790123061126
17413,-120.6,34.91,60830025031053
17414,-120.59,34.7,60839802001023
17415,-120.48,34.7,60839804001001
17416,-120.46,34.64,60830027101023
17417,-120.46,34.65,60830027052010
17418,-120.46,34.64,60830027101023
17419,-120.47,34.64,60830027091011
17420,-120.47,34.65,60830027053001
17421,-120.46,34.64,60830027101023
17422,-120.44,34.64,60830027031058
17423,-120.45,34.64,60830027032062
17424,-120.45,34.64,60830027032062
17425,-120.45,34.64,60830027032062
17426,-120.46,34.65,60830027052010
17427,-120.46,34.65,60830027052010
17428,-120.47,34.65,60830027053001
17429,-120.47,34.65,60830027053001
17430,-120.45,34.65,60830027063003
17431,-120.44,34.65,60830027031001
17432,-120.45,34.65,60830027063003
17433,-120.45,34.65,60830027063003
17434,-120.45,34.65,60830027063003
17435,-120.46,34.63,60830031023013
17436,-120.46,34.64,60830027101023
17437,-120.47,34.64,60830027091011
17438,-120.45,34.64,60830027032062
17439,-120.45,34.64,60830027032062
17440,-120.45,34.63,60830031022010
17441,-120.44,34.66,60830028021000
17442,-120.45,34.66,60830028022021
17443,-120.46,34.66,60830028023029
17444,-120.47,34.66,60830028024004
17445,-120.39,34.52,60830031021112
17446,-120.48,34.66,60830028061003
17447,-120.48,34.65,60830028062000
17448,-120.45,34.63,60830031022010
17449,-120.47,34.63,60830031023013
17450,-120.46,34.74,60830028081001
17451,-120.45,34.71,60830028085001
17452,-120.46,34.71,60830028085001
17453,-120.47,34.7,60830028084002
17454,-120.47,34.71,60830028082001
17455,-120.37,34.69,60830028091009
17456,-120.43,34.7,60830028092010
17457,-120.43,34.69,60830028091012
17458,-120.44,34.68,60830028094008
17459,-119.86,34.42,60830029334000
17460,-119.88,34.4,60839900000009
17461,-119.85,34.4,60839900000009
17462,-119.88,34.43,60830029352003
17463,-119.88,34.43,60830029352003
17464,-119.88,34.43,60830029352003
17465,-119.88,34.42,60830029372012
17466,-119.91,34.4,60839900000009
17467,-119.83,34.45,60830029143006
17468,-119.84,34.44,60830029061011
17469,-119.84,34.45,60830029062024
17470,-119.85,34.44,60830029061004
17471,-119.81,34.47,60830029071005
17472,-119.81,34.46,60830029071005
17473,-119.85,34.48,60830029073000
17474,-119.88,34.44,60830029091000
17475,-119.89,34.44,60830029092004
17476,-119.89,34.44,60830029092004
17477,-119.92,34.44,60830029322005
17478,-120.05,34.47,60830029321058
17479,-119.86,34.38,60839900000009
17480,-119.86,34.41,60830029262003
17481,-119.86,34.38,60839900000009
17482,-119.81,34.45,60830029131021
17483,-119.81,34.44,60830030012005
17484,-119.82,34.45,60830029143004
17485,-119.83,34.44,60830029142012
17486,-119.82,34.44,60830030013001
17487,-119.81,34.44,60830030012005
17488,-119.82,34.43,60830030012009
17489,-119.82,34.44,60830030013001
17490,-119.82,34.44,60830030013001
17491,-119.83,34.44,60830029142012
17492,-119.83,34.43,60830030011004
17493,-119.77,34.43,60830030073012
17494,-119.77,34.43,60830030073012
17495,-119.79,34.4,60839900000013
17496,-119.8,34.44,60830030041005
17497,-119.8,34.43,60830030042012
17498,-119.8,34.43,60830030042012
17499,-119.79,34.44,60830030051010
17500,-119.78,34.44,60830030051003
17501,-119.79,34.43,60830030053019
17502,-121.9,37.36,60855001001008
17503,-121.89,37.36,60855001002012
17504,-121.88,37.36,60855001003003
17505,-121.89,37.35,60855011012007
17506,-121.9,37.36,60855001001008
17507,-121.9,37.35,60855002001012
17508,-121.9,37.35,60855002001012
17509,-121.9,37.34,60855003001037
17510,-121.9,37.34,60855003001037
17511,-121.92,37.34,60855004001015
17512,-121.92,37.34,60855004001015
17513,-121.92,37.34,60855004001015
17514,-121.92,37.33,60855005001012
17515,-121.92,37.33,60855005001012
17516,-121.93,37.33,60855005004014
17517,-121.93,37.33,60855005004014
17518,-121.94,37.33,60855005005011
17519,-121.91,37.34,60855003001026
17520,-121.91,37.33,60855003002005
17521,-121.91,37.33,60855003002005
17522,-121.92,37.33,60855005001012
17523,-121.9,37.33,60855003001049
17524,-121.91,37.33,60855003002005
17525,-121.89,37.33,60855008003024
17526,-121.9,37.33,60855003001049
17527,-121.9,37.33,60855003001049
17528,-121.88,37.34,60855013002003
17529,-121.89,37.33,60855008003024
17530,-121.88,37.33,60855016022001
17531,-121.89,37.35,60855011012007
17532,-121.89,37.34,60855010003006
17533,-121.89,37.34,60855010003006
17534,-121.89,37.34,60855010003006
17535,-121.88,37.34,60855013002003
17536,-121.88,37.36,60855001003003
17537,-121.88,37.35,60855011023004
17538,-121.89,37.35,60855011012007
17539,-121.89,37.35,60855011012007
17540,-121.89,37.35,60855011012007
17541,-121.88,37.35,60855011023004
17542,-121.87,37.35,60855014012005
17543,-121.88,37.34,60855013002003
17544,-121.88,37.35,60855011023004
17545,-121.87,37.34,60855015021012
17546,-121.87,37.34,60855015021012
17547,-121.87,37.34,60855015021012
17548,-121.88,37.34,60855013002003
17549,-121.87,37.35,60855014012005
17550,-121.86,37.35,60855036021008
17551,-121.87,37.35,60855014012005
17552,-121.86,37.34,60855015011009
17553,-121.86,37.34,60855015011009
17554,-121.88,37.33,60855016022001
17555,-121.88,37.33,60855016022001
17556,-121.87,37.33,60855016012000
17557,-121.88,37.33,60855016022001
17558,-121.89,37.33,60855008003024
17559,-121.89,37.32,60855017002004
17560,-121.88,37.32,60855031132001
17561,-121.88,37.32,60855031132001
17562,-121.89,37.32,60855017002004
17563,-121.89,37.32,60855017002004
17564,-121.89,37.31,60855024007005
17565,-121.9,37.31,60855018004006
17566,-121.9,37.32,60855018001009
17567,-121.91,37.32,60855019021003
17568,-121.91,37.31,60855023022004
17569,-121.93,37.32,60855020014027
17570,-121.94,37.33,60855005005011
17571,-121.94,37.32,60855020013011
17572,-121.93,37.32,60855020014027
17573,-121.92,37.32,60855020021001
17574,-121.92,37.32,60855020021001
17575,-121.92,37.32,60855020021001
17576,-121.93,37.32,60855020014027
17577,-121.94,37.31,60855021011003
17578,-121.94,37.31,60855021011003
17579,-121.94,37.3,60855021013006
17580,-121.93,37.3,60855021041005
17581,-121.93,37.31,60855021042000
17582,-121.92,37.31,60855021032013
17583,-121.92,37.31,60855021032013
17584,-121.93,37.3,60855021041005
17585,-121.93,37.31,60855021042000
17586,-121.92,37.31,60855021032013
17587,-121.93,37.3,60855021041005
17588,-121.92,37.3,60855022022001
17589,-121.92,37.3,60855022022001
17590,-121.91,37.31,60855023022004
17591,-121.91,37.31,60855023022004
17592,-121.9,37.3,60855024002002
17593,-121.91,37.3,60855023011003
17594,-121.91,37.3,60855023011003
17595,-121.91,37.3,60855023011003
17596,-121.89,37.31,60855024007005
17597,-121.88,37.31,60855031212005
17598,-121.89,37.3,60855024003006
17599,-121.89,37.3,60855024003006
17600,-121.89,37.31,60855024007005
17601,-121.9,37.3,60855024002002
17602,-121.9,37.3,60855024002002
17603,-121.88,37.3,60855031231001
17604,-121.88,37.29,60855031241011
17605,-121.89,37.3,60855024003006
17606,-121.89,37.3,60855024003006
17607,-121.89,37.29,60855025005001
17608,-121.9,37.29,60855025006006
17609,-121.9,37.29,60855025006006
17610,-121.92,37.29,60855026012002
17611,-121.91,37.29,60855026013004
17612,-121.92,37.29,60855026012002
17613,-121.91,37.29,60855026013004
17614,-121.93,37.29,60855026032003
17615,-121.92,37.29,60855026012002
17616,-121.93,37.28,60855029014000
17617,-121.93,37.28,60855029014000
17618,-121.94,37.28,60855026043002
17619,-121.94,37.28,60855026043002
17620,-121.93,37.27,60855029013001
17621,-121.94,37.27,60855027013002
17622,-121.94,37.27,60855027013002
17623,-121.94,37.26,60855027042006
17624,-121.94,37.26,60855027042006
17625,-121.95,37.26,60855027032001
17626,-121.95,37.26,60855027032001
17627,-121.94,37.25,60855068022003
17628,-121.93,37.26,60855028001006
17629,-121.92,37.26,60855028002001
17630,-121.92,37.25,60855068031004
17631,-121.91,37.25,60855029062009
17632,-121.92,37.28,60855029021012
17633,-121.92,37.27,60855029022023
17634,-121.93,37.27,60855029013001
17635,-121.93,37.27,60855029013001
17636,-121.92,37.28,60855029021012
17637,-121.92,37.27,60855029022023
17638,-121.91,37.27,60855029023006
17639,-121.91,37.28,60855029031024
17640,-121.9,37.28,60855030013013
17641,-121.9,37.27,60855029033013
17642,-121.9,37.25,60855029062003
17643,-121.9,37.25,60855029062003
17644,-121.9,37.27,60855029033013
17645,-121.9,37.26,60855029072001
17646,-121.91,37.26,60855029083005
17647,-121.91,37.26,60855029083005
17648,-121.91,37.26,60855029083005
17649,-121.89,37.25,60855029101002
17650,-121.89,37.26,60855030032013
17651,-121.88,37.26,60855029094001
17652,-121.88,37.26,60855029094001
17653,-121.88,37.26,60855029094001
17654,-121.88,37.25,60855029103001
17655,-121.89,37.25,60855029101002
17656,-121.89,37.25,60855029101002
17657,-121.89,37.29,60855025005001
17658,-121.89,37.28,60855030022000
17659,-121.9,37.28,60855030013013
17660,-121.88,37.28,60855030021017
17661,-121.89,37.28,60855030022000
17662,-121.88,37.27,60855030031004
17663,-121.88,37.27,60855030031004
17664,-121.89,37.26,60855030032013
17665,-121.89,37.27,60855030033015
17666,-121.87,37.32,60855031121010
17667,-121.87,37.32,60855031121010
17668,-121.88,37.32,60855031132001
17669,-121.88,37.32,60855031132001
17670,-121.86,37.31,60855031221015
17671,-121.87,37.3,60855031211014
17672,-121.87,37.31,60855031213015
17673,-121.87,37.3,60855031211014
17674,-121.88,37.3,60855031231001
17675,-121.86,37.32,60855031051002
17676,-121.85,37.33,60855031102002
17677,-121.84,37.32,60855031113004
17678,-121.85,37.33,60855031102002
17679,-121.85,37.33,60855031102002
17680,-121.84,37.32,60855031113004
17681,-121.84,37.32,60855031113004
17682,-121.87,37.29,60855031272033
17683,-121.87,37.28,60855031242003
17684,-121.86,37.29,60855031272001
17685,-121.85,37.28,60855031161000
17686,-121.83,37.3,60855032121001
17687,-121.85,37.3,60855032212009
17688,-121.84,37.29,60855032202004
17689,-121.84,37.29,60855032202004
17690,-121.84,37.28,60855031272036
17691,-121.83,37.31,60855032111006
17692,-121.83,37.3,60855032121001
17693,-121.81,37.29,60855032071012
17694,-121.81,37.28,60855032082001
17695,-121.82,37.28,60855032082010
17696,-121.83,37.29,60855032171007
17697,-121.83,37.29,60855032171007
17698,-121.83,37.28,60855032183005
17699,-121.83,37.28,60855032183005
17700,-121.82,37.28,60855032082010
17701,-121.83,37.29,60855032171007
17702,-121.82,37.29,60855032101010
17703,-121.83,37.32,60855034023011
17704,-121.82,37.31,60855033043008
17705,-121.82,37.31,60855033043008
17706,-121.81,37.31,60855033051012
17707,-121.81,37.31,60855033051012
17708,-121.81,37.32,60855033052001
17709,-121.82,37.32,60855033052010
17710,-121.82,37.33,60855033061004
17711,-121.83,37.32,60855034023011
17712,-121.81,37.33,60855033212003
17713,-121.8,37.34,60855033222002
17714,-121.8,37.34,60855033222002
17715,-121.79,37.34,60855033223006
17716,-121.8,37.35,60855035092004
17717,-121.78,37.34,60855033122027
17718,-121.75,37.35,60855033122001
17719,-121.77,37.33,60855033132002
17720,-121.77,37.33,60855033132002
17721,-121.78,37.34,60855033122027
17722,-121.79,37.33,60855033242001
17723,-121.79,37.33,60855033242001
17724,-121.79,37.33,60855033242001
17725,-121.78,37.33,60855033132012
17726,-121.8,37.32,60855033152002
17727,-121.8,37.32,60855033152002
17728,-121.8,37.32,60855033152002
17729,-121.79,37.32,60855033252005
17730,-121.79,37.32,60855033252005
17731,-121.76,37.33,60855033263006
17732,-121.81,37.3,60855033372002
17733,-121.81,37.31,60855033051012
17734,-121.8,37.31,60855033271002
17735,-121.8,37.3,60855033331004
17736,-121.81,37.3,60855033372002
17737,-121.8,37.31,60855033271002
17738,-121.79,37.31,60855033272001
17739,-121.78,37.31,60855033292006
17740,-121.79,37.3,60855033331001
17741,-121.76,37.28,60855033392000
17742,-121.74,37.3,60855033304001
17743,-121.78,37.31,60855033292006
17744,-121.77,37.31,60855033301013
17745,-121.76,37.29,60855033321004
17746,-121.76,37.3,60855033304019
17747,-121.75,37.3,60855033304001
17748,-121.74,37.29,60855033322001
17749,-121.75,37.29,60855033321000
17750,-121.84,37.34,60855035041000
17751,-121.84,37.33,60855034013003
17752,-121.84,37.33,60855034013003
17753,-121.83,37.32,60855034023011
17754,-121.82,37.35,60855035101004
17755,-121.82,37.34,60855033061001
17756,-121.81,37.35,60855035081007
17757,-121.81,37.35,60855035081007
17758,-121.8,37.35,60855035092004
17759,-121.8,37.35,60855035092004
17760,-121.84,37.34,60855035041000
17761,-121.83,37.33,60855035044002
17762,-121.83,37.34,60855035071006
17763,-121.83,37.34,60855035071006
17764,-121.87,37.36,60855036011001
17765,-121.86,37.35,60855036021008
17766,-121.86,37.35,60855036021008
17767,-121.85,37.34,60855036023006
17768,-121.84,37.35,60855037112010
17769,-121.85,37.35,60855037111003
17770,-121.84,37.35,60855037112010
17771,-121.86,37.37,60855037081006
17772,-121.84,37.37,60855039031003
17773,-121.85,37.36,60855037071000
17774,-121.85,37.36,60855037071000
17775,-121.85,37.36,60855037071000
17776,-121.86,37.36,60855037092000
17777,-121.84,37.38,60855038041015
17778,-121.85,37.38,60855038033004
17779,-121.84,37.39,60855038023002
17780,-121.83,37.38,60855038022007
17781,-121.84,37.38,60855038041015
17782,-121.83,37.38,60855038022007
17783,-121.83,37.37,60855039022004
17784,-121.83,37.37,60855039022004
17785,-121.84,37.37,60855039031003
17786,-121.84,37.37,60855039031003
17787,-121.82,37.37,60855041013000
17788,-121.83,37.36,60855040011003
17789,-121.83,37.36,60855040011003
17790,-121.83,37.35,60855040023007
17791,-121.82,37.37,60855041013000
17792,-121.81,37.37,60855041021000
17793,-121.82,37.36,60855041023010
17794,-121.82,37.36,60855041023010
17795,-121.82,37.37,60855041013000
17796,-121.81,37.39,60855042021000
17797,-121.82,37.39,60855042011014
17798,-121.82,37.38,60855042012012
17799,-121.81,37.38,60855042021010
17800,-121.82,37.38,60855042012012
17801,-121.81,37.37,60855041021000
17802,-121.79,37.38,60855042022005
17803,-121.81,37.36,60855042023008
17804,-121.87,37.39,60855043161001
17805,-121.87,37.39,60855043161001
17806,-121.87,37.38,60855043162010
17807,-121.87,37.38,60855043162010
17808,-121.88,37.39,60855043171000
17809,-121.87,37.41,60855044112017
17810,-121.87,37.4,60855043202003
17811,-121.86,37.4,60855043141000
17812,-121.87,37.39,60855043161001
17813,-121.86,37.39,60855043213004
17814,-121.85,37.39,60855043072001
17815,-121.82,37.42,60855043081001
17816,-121.81,37.41,60855043082009
17817,-121.84,37.4,60855043082005
17818,-121.83,37.4,60855043082018
17819,-121.9,37.4,60855043221000
17820,-121.9,37.39,60855043221002
17821,-121.9,37.37,60855043181012
17822,-121.88,37.37,60855043113004
17823,-121.87,37.38,60855043162010
17824,-121.86,37.38,60855043192002
17825,-121.89,37.39,60855043222021
17826,-121.88,37.4,60855043232017
17827,-121.89,37.38,60855043111013
17828,-121.88,37.37,60855043113004
17829,-121.86,37.4,60855043141000
17830,-121.86,37.4,60855043141000
17831,-121.85,37.41,60855043155003
17832,-121.85,37.4,60855043142005
17833,-121.86,37.41,60855043154001
17834,-121.85,37.41,60855043155003
17835,-121.86,37.41,60855043154001
17836,-121.86,37.41,60855043154001
17837,-121.86,37.41,60855043154001
17838,-121.9,37.44,60855044141011
17839,-121.9,37.44,60855044141011
17840,-121.9,37.44,60855044141011
17841,-121.89,37.44,60855044143000
17842,-121.88,37.43,60855044181012
17843,-121.88,37.43,60855044181012
17844,-121.87,37.43,60855044153000
17845,-121.85,37.44,60855044241030
17846,-121.87,37.42,60855044162004
17847,-121.87,37.41,60855044112017
17848,-121.88,37.41,60855044102001
17849,-121.86,37.42,60855044111003
17850,-121.87,37.42,60855044162004
17851,-121.88,37.44,60855044122003
17852,-121.88,37.44,60855044122003
17853,-121.88,37.44,60855044122003
17854,-121.88,37.44,60855044122003
17855,-121.89,37.46,60855044241008
17856,-121.88,37.46,60855044241006
17857,-121.89,37.45,60855044243008
17858,-121.88,37.44,60855044122003
17859,-121.87,37.46,60855044241004
17860,-121.9,37.46,60855044243005
17861,-121.91,37.46,60855044222001
17862,-121.9,37.45,60855044211005
17863,-121.9,37.45,60855044211005
17864,-121.91,37.42,60855045081001
17865,-121.9,37.41,60855045054001
17866,-121.89,37.42,60855045091022
17867,-121.92,37.45,60855045061001
17868,-121.91,37.44,60855045073003
17869,-121.91,37.44,60855045073003
17870,-121.91,37.44,60855045073003
17871,-121.91,37.43,60855045074000
17872,-122.07,37.44,60855046011003
17873,-121.96,37.43,60855046021018
17874,-121.97,37.44,60855046021000
17875,-121.99,37.4,60855048021031
17876,-121.99,37.4,60855048021031
17877,-121.99,37.39,60855048023013
17878,-122.02,37.4,60855048071005
17879,-122.01,37.4,60855048053019
17880,-122,37.4,60855048051008
17881,-122,37.4,60855048051008
17882,-122,37.4,60855048051008
17883,-122.01,37.4,60855048053019
17884,-122,37.39,60855089002006
17885,-121.96,37.41,60855050141007
17886,-121.97,37.4,60855050102020
17887,-121.96,37.39,60855050103004
